ID,MakeText,ModelText,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
836.0,LANCIA,DELTA,silber,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,1,1994,Benzin,212,beige,130300,"\"Ab MFK\"",5,Schaltgetriebe manuell
1047.0,PORSCHE,911,silber mét.,Coupé,3824,Zuzwil,277 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,2005,Benzin,355,schwarz,39400,"\"Ab MFK\"",4,Schaltgetriebe manuell
437.0,ALFA ROMEO,GTV,orange,Coupé,2491,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1984,Benzin,160,anthrazit,584,null,4,Schaltgetriebe
758.0,RENAULT,Alpine A110,schwarz mét.,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,93,schwarz,90000,"\"Ab MFK\"",2,Schaltgetriebe
840.0,RENAULT,ALPINE,silber,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1984,Benzin,150,schwarz,78000,"\"Ab MFK\"",4,Schaltgetriebe manuell
857.0,FORD (USA),MUSTANG,silber,Cabriolet,7200,Sursee,null,Occasion,null,null,3,Hinterradantrieb,3,1968,Benzin,360,schwarz,1000,null,4,Automat
924.0,MERCEDES-BENZ,SL 500,silber mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,306,anthrazit,24400,"\"Ab MFK\"",2,Automat
349.0,BMW,323,grau mét.,Limousine,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1982,Benzin,143,mehrfarbig,238500,"\"Ab MFK\"",5,Schaltgetriebe
606.0,ASTON MARTIN,V8 Vantage,schwarz mét.,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,1,2006,Benzin,385,braun,92500,"\"Ab MFK\"",2,Schaltgetriebe manuell
673.0,PORSCHE,CAYENNE,schwarz mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,schwarz,18200,"\"Ab MFK\"",5,Automat
770.0,AUDI,RS6,schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,schwarz,21400,"\"Ab MFK\"",5,Automat sequentiell
19.0,BMW-ALPINA,3 SERIES,anthrazit mét.,Limousine,4617,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1999,Benzin,333,mehrfarbig,146500,"\"Ab MFK\"",5,Schaltgetriebe
352.0,AUDI,RS6,grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,6,2003,Benzin,450,anthrazit,42600,"\"Ab MFK\"",5,Automat sequentiell
378.0,FERRARI,456,grün,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,442,blau,92000,"\"Ab MFK\"",4,Automat
44.0,MERCEDES-BENZ,SL 55 AMG,blau,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,10,2002,Benzin,500,anthrazit,32000,"\"Ab MFK\"",2,Automat
876.0,MERCEDES-BENZ,S 65 AMG,silber mét.,Limousine,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,8,2004,Benzin,612,beige,61000,"\"Ab MFK\"",5,Automat
1090.0,BMW,330,weiss,Limousine,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2000,Benzin,231,schwarz,49700,"\"Ab MFK\"",5,Automat
188.0,RENAULT,ALPINE,blau mét.,Coupé,2664,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1978,Benzin,150,blau,77300,"\"Ab MFK\"",4,Schaltgetriebe manuell
218.0,BMW,M5,gelb,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,beige,3000,null,5,Automatisiertes Schaltgetriebe
70.0,OPEL,SPEEDSTER,blau,Cabriolet,2198,Zuzwil,205 g/km,Occasion,G,8.5 l/100km,2,Hinterradantrieb,6,2004,Benzin,147,braun,9000,"\"Ab MFK\"",2,Schaltgetriebe manuell
868.0,MERCEDES-BENZ,E 250,silber mét.,Limousine,1796,Zuzwil,187 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,6,2010,Benzin,204,schwarz,29800,"\"Ab MFK\"",5,Automat sequentiell
896.0,AUDI,RS6,silber mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,29300,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
901.0,CITROEN,2CV,silber mét.,Kleinwagen,602,Zuzwil,null,Occasion,null,null,4,Vorderradantrieb,7,1986,Benzin,29,grau,80500,"\"Ab MFK\"",4,Schaltgetriebe manuell
580.0,MERCEDES-BENZ,CL 600,schwarz,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,6,2000,Benzin,367,schwarz,103800,"\"Ab MFK\"",4,Automat
922.0,MERCEDES-BENZ,SL 500,silber mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,306,beige,64000,"\"Ab MFK\"",2,Automat
134.0,BMW,Z1,blau mét.,Cabriolet,2494,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1990,Benzin,170,mehrfarbig,27700,null,2,Schaltgetriebe manuell
184.0,MERCEDES-BENZ,SLR,blau mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2008,Benzin,626,schwarz,2400,"\"Ab MFK\"",2,Automatik-Getriebe
185.0,PORSCHE,924,blau mét.,Coupé,1984,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1985,Benzin,125,null,47000,null,4,Schaltgetriebe manuell
286.0,FIAT,PUNTO,grau mét.,Kleinwagen,1747,Zuzwil,197 g/km,Occasion,G,8.3 l/100km,3,Vorderradantrieb,5,2004,Benzin,131,anthrazit,75200,"\"Ab MFK\"",5,Schaltgetriebe manuell
323.0,VW,GOLF,grau mét.,Limousine,1984,Zuzwil,199 g/km,Occasion,G,8.5 l/100km,5,Allrad,3,2011,Benzin,270,schwarz,36300,"\"Ab MFK\"",5,Schaltgetriebe manuell
365.0,PORSCHE,CAYENNE,grau mét.,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,grau,59900,"\"Ab MFK\"",5,Automatik-Getriebe
389.0,MERCEDES-BENZ,S 500,grün mét.,Limousine,4663,Porrentruy,231 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2011,Benzin,520,schwarz,19900,"\"Ab MFK\"",5,Automat sequentiell
392.0,LAMBORGHINI,DIABLO,grün mét.,Coupé,5704,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,9,1995,Benzin,520,schwarz,64800,"\"Ab MFK\"",2,Schaltgetriebe manuell
407.0,MERCEDES-BENZ,"",grün mét.,Limousine,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,2005,Benzin,582,schwarz,16660,"\"Ab MFK\"",2,Automatik-Getriebe
412.0,PEUGEOT,406,grün mét.,Coupé,2946,Zuzwil,238 g/km,Occasion,G,10.0 l/100km,2,Vorderradantrieb,10,2003,Benzin,208,braun,72600,"\"Ab MFK\"",4,Schaltgetriebe manuell
478.0,PORSCHE,BOXSTER,rot,Cabriolet,2480,Zuzwil,null,Occasion,null,9.7 l/100km,2,Hinterradantrieb,3,1998,Benzin,204,grau,73200,"\"Ab MFK\"",2,Automatik-Getriebe
732.0,MERCEDES-BENZ,SL 320,schwarz mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,schwarz,8900,"\"Ab MFK\"",2,Automat
793.0,LOTUS,"",schwarz mét.,Cabriolet,1781,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,2005,Benzin,225,schwarz,16000,"\"Ab MFK\"",2,Schaltgetriebe
906.0,TRIUMPH,TR3,silber mét.,Cabriolet,1991,Safenwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1957,Benzin,90,bordeaux,98320,"\"Ab MFK\"",2,Schaltgetriebe manuell
982.0,FERRARI,F355,silber mét.,Coupé,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1998,Benzin,380,schwarz,41300,"\"Ab MFK\"",2,Schaltgetriebe manuell
99.0,BMW,M5,blau mét.,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,8,2000,Benzin,400,braun,62300,"\"Ab MFK\"",5,Schaltgetriebe manuell
193.0,MERCEDES-BENZ,SLK 230,blau mét.,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,8,2002,Benzin,197,schwarz,30500,"\"Ab MFK\"",2,Automatik-Getriebe
667.0,MERCEDES-BENZ,SL 500,schwarz mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,anthrazit,20500,"\"Ab MFK\"",2,Automat
84.0,FERRARI,F355,blau,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1995,Benzin,380,schwarz,78000,"\"Ab MFK\"",2,Schaltgetriebe manuell
883.0,RENAULT,SPORT SPIDER,silber mét.,Cabriolet,1998,Zuzwil,null,Occasion,null,8.7 l/100km,2,Hinterradantrieb,6,1997,Benzin,200,schwarz,23500,null,2,Schaltgetriebe manuell
980.0,PORSCHE,911,silber mét.,Cabriolet,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,9,2004,Benzin,420,schwarz,21400,"\"Ab MFK\"",2,Automatik-Getriebe
1085.0,RENAULT,ALPINE,weiss,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,blau,11200,"\"Ab MFK\"",0,Schaltgetriebe
479.0,MERCEDES-BENZ,CL 600,rot,Coupé,5987,Zuzwil,400 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,394,null,36600,"\"Ab MFK\"",4,Automat
665.0,AUDI,S5,schwarz mét.,Coupé,4163,Zuzwil,298 g/km,Occasion,G,12.4 l/100km,2,Allrad,5,2008,Benzin,353,schwarz,67700,"\"Ab MFK\"",4,Schaltgetriebe manuell
958.0,LAMBORGHINI,MURCIÉLAGO,silber mét.,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,5,2010,Benzin,670,schwarz,20800,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1135.0,BENTLEY,CONTINENTAL,weiss,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,1,2006,Benzin,560,schwarz,43000,"\"Ab MFK\"",4,Automat
457.0,PORSCHE,911,rot,Coupé,3387,Zuzwil,295 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,1,1998,Benzin,300,anthrazit,58200,"\"Ab MFK\"",4,Schaltgetriebe manuell
950.0,AUDI,RS6,silber mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2010,Benzin,580,schwarz,26300,"\"Ab MFK\"",5,Automat
1079.0,MERCEDES-BENZ,ML 400,weiss,SUV / Geländewagen,3996,Zuzwil,288 g/km,Occasion,G,10.9 l/100km,5,Allrad,2,2002,Diesel,250,schwarz,148300,"\"Ab MFK\"",5,Automat
1117.0,HUMMER,H3,weiss,SUV / Geländewagen,3653,Zuzwil,327 g/km,Vorführmodell,G,13.8 l/100km,5,Allrad,11,2008,Benzin,245,schwarz,150,"\"Ab MFK\"",5,Schaltgetriebe manuell
139.0,BMW,750,blau mét.,Limousine,5377,Zuzwil,338 g/km,Occasion,null,14.2 l/100km,4,Hinterradantrieb,7,1995,Benzin,327,grau,119600,"\"Ab MFK\"",5,Automat
259.0,LANCIA,DELTA,grau,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,2,1992,Benzin,177,mehrfarbig,155000,"\"Ab MFK\"",5,Schaltgetriebe manuell
530.0,LAMBORGHINI,MURCIÉLAGO,schwarz,Coupé,6496,Porrentruy,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,4,2011,Benzin,641,schwarz,7890,"\"Ab MFK\"",2,Schaltgetriebe manuell
935.0,MERCEDES-BENZ,E 320,silber mét.,Limousine,3199,Zuzwil,null,Occasion,null,11.9 l/100km,4,Hinterradantrieb,12,1996,Benzin,220,beige,56100,"\"Ab MFK\"",5,Automat
105.0,FERRARI,F12,blau mét.,Coupé,6262,Zuzwil,350 g/km,Occasion,G,15.0 l/100km,3,Hinterradantrieb,1,2013,Benzin,736,braun,12000,"\"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
520.0,AUDI,R8,schwarz,Cabriolet,5204,Zuzwil,332 g/km,Occasion,G,14.2 l/100km,2,Allrad,4,2010,Benzin,525,schwarz,37000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
776.0,BMW,X5,schwarz mét.,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,2,2002,Benzin,347,schwarz,23800,"\"Ab MFK\"",5,Automat sequentiell
909.0,MERCEDES-BENZ,SL 500,silber mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,braun,111500,"\"Ab MFK\"",0,Automat
138.0,MERCEDES-BENZ,SL 320,blau mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,224,schwarz,25100,"\"Ab MFK\"",2,Automat
635.0,BMW,323,schwarz mét.,Cabriolet,2494,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,170,schwarz,228000,"\"Ab MFK\"",4,Automatik-Getriebe
90.0,MERCEDES-BENZ,SLK 350,blau mét.,Cabriolet,3498,Zuzwil,255 g/km,Occasion,null,10.6 l/100km,2,Hinterradantrieb,5,2008,Benzin,272,braun,3200,"\"Ab MFK\"",2,Automatik-Getriebe
1080.0,TRIUMPH,Dolomite,weiss,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1977,Benzin,128,mehrfarbig,10800,"\"Ab MFK\"",5,Schaltgetriebe manuell
1083.0,AUDI,A4,weiss,Limousine,2976,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,4,Vorderradantrieb,2,2004,Benzin,220,schwarz,95300,"\"Ab MFK\"",5,Automatik-Getriebe
254.0,CHEVROLET,CORVETTE,grau,Coupé,5730,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1981,Benzin,0,rot,27700,"\"Ab MFK\"",2,Automatik-Getriebe
418.0,AUDI,A6,grün mét.,Limousine,2771,Zuzwil,240 g/km,Occasion,null,10.0 l/100km,4,Vorderradantrieb,2,1998,Benzin,193,beige,94000,null,5,Automatik-Getriebe
49.0,LINCOLN,Navigator,blau,SUV / Geländewagen,5403,Zuzwil,null,Occasion,null,null,5,null,3,2003,Benzin,300,schwarz,130000,"\"Ab MFK\"",7,Automatik-Getriebe
492.0,PORSCHE,911,rot,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,1,2002,Benzin,420,beige,29000,"\"Ab MFK\"",4,Automatik-Getriebe
649.0,MASERATI,QUATTROPORTE,schwarz mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2007,Benzin,400,schwarz,21500,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
822.0,TOYOTA,LAND CRUISER,schwarz mét.,SUV / Geländewagen,2977,Zuzwil,null,Occasion,null,null,3,Allrad,7,1979,Diesel,0,mehrfarbig,240500,null,6,Schaltgetriebe
266.0,AUDI,RS6,grau,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,schwarz,24600,"\"Ab MFK\"",5,Automat
39.0,MERCEDES-BENZ,S 65 AMG,beige,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,2,2007,Benzin,730,schwarz,46000,"\"Ab MFK\"",5,Automat sequentiell
976.0,MERCEDES-BENZ,SLR,silber mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2007,Benzin,626,schwarz,29800,"\"Ab MFK\"",2,Automatik-Getriebe
1150.0,BMW,M5,weiss mét.,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,10,1998,Benzin,400,schwarz,39700,"\"Ab MFK\"",5,Schaltgetriebe manuell
272.0,PORSCHE,911,grau mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2003,Benzin,420,blau,63300,"\"Ab MFK\"",4,Schaltgetriebe manuell
861.0,MERCEDES-BENZ,C 240,silber,Limousine,2597,Zuzwil,257 g/km,Occasion,null,10.7 l/100km,4,Hinterradantrieb,7,2000,Benzin,170,grau,162900,"\"Ab MFK\"",5,Automatik-Getriebe
1140.0,McLAREN,12C,weiss mét.,Cabriolet,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,3,2013,Benzin,625,schwarz,12000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
164.0,MERCEDES-BENZ,E 55 AMG,blau mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1998,Benzin,354,schwarz,35000,"\"Ab MFK\"",5,Automat
579.0,AUDI,TT,schwarz,Coupé,1984,Zuzwil,188 g/km,Occasion,G,7.9 l/100km,3,Allrad,8,2008,Benzin,272,schwarz,29300,"\"Ab MFK\", \"Tuning\"",4,Automatisiertes Schaltgetriebe
715.0,PORSCHE,911,schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2003,Benzin,420,schwarz,85200,"\"Ab MFK\"",4,Schaltgetriebe manuell
169.0,ASTON MARTIN,DB7,blau mét.,Coupé,3239,Zuzwil,null,Occasion,null,15.7 l/100km,2,Hinterradantrieb,4,1998,Benzin,332,beige,97200,"\"Ab MFK\"",4,Automatik-Getriebe
528.0,MERCEDES-BENZ,C 180,schwarz,Limousine,1799,Zuzwil,218 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,11,1997,Benzin,122,schwarz,118200,"\"Ab MFK\"",5,Schaltgetriebe manuell
752.0,MERCEDES-BENZ,C 43 AMG,schwarz mét.,Kombi,4266,Zuzwil,280 g/km,Occasion,null,11.7 l/100km,5,Hinterradantrieb,1,1998,Benzin,306,schwarz,64100,"\"Ab MFK\"",5,Automat
947.0,PORSCHE,911,silber mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2000,Benzin,420,schwarz,127800,"\"Ab MFK\"",4,Schaltgetriebe manuell
1097.0,FERRARI,599,weiss,Coupé,5999,Zuzwil,490 g/km,Occasion,G,21.3 l/100km,2,Hinterradantrieb,4,2007,Benzin,620,beige,22000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
32.0,AUDI,A8,anthrazit mét.,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,9,1997,Benzin,300,schwarz,125400,null,5,Automat
506.0,MERCEDES-BENZ,E 50 AMG,rot mét.,Limousine,4973,Zuzwil,null,Occasion,null,13.5 l/100km,4,Hinterradantrieb,11,1996,Benzin,347,schwarz,33700,"\"Ab MFK\"",5,Automat
563.0,SEAT,LEON,schwarz,Limousine,1984,Zuzwil,190 g/km,Occasion,G,7.9 l/100km,5,Vorderradantrieb,1,2009,Benzin,200,anthrazit,53300,"\"Ab MFK\"",5,Schaltgetriebe manuell
700.0,MERCEDES-BENZ,ML 430,schwarz mét.,SUV / Geländewagen,4266,Zuzwil,345 g/km,Occasion,G,14.4 l/100km,5,Allrad,4,2001,Benzin,272,schwarz,16000,"\"Ab MFK\"",5,Automat
853.0,VW,TOUAREG,silber,SUV / Geländewagen,4921,Zuzwil,346 g/km,Occasion,G,12.8 l/100km,5,Allrad,9,2006,Diesel,313,null,104500,"\"Ab MFK\"",5,Automat
983.0,MERCEDES-BENZ,CLS 500,silber mét.,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,4,2005,Benzin,306,grau,78700,"\"Ab MFK\"",4,Automat sequentiell
1035.0,PORSCHE,911,silber mét.,Coupé,3596,Zuzwil,277 g/km,Occasion,G,11.4 l/100km,2,Allrad,3,2002,Benzin,320,blau,68100,"\"Ab MFK\"",4,Schaltgetriebe manuell
1052.0,PORSCHE,911,silber mét.,Coupé,3824,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Allrad,2,2006,Benzin,355,schwarz,101200,"\"Ab MFK\"",4,Schaltgetriebe manuell
443.0,MASERATI,COUPÉ GT,rot,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,3,2005,Benzin,390,braun,41800,"\"Ab MFK\"",4,Automatik-Getriebe
511.0,MERCEDES-BENZ,SL 55 AMG,schwarz,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,schwarz,43300,"\"Ab MFK\"",2,Automat
622.0,MERCEDES-BENZ,SL-CLASS,schwarz mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1985,Benzin,223,mehrfarbig,97000,"\"Ab MFK\"",2,Automat
832.0,PORSCHE,911,schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2000,Benzin,420,schwarz,80000,"\"Ab MFK\"",4,Automatik-Getriebe
167.0,LOTUS,ESPRIT,blau mét.,Coupé,3506,Zuzwil,366 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,7,2002,Benzin,354,schwarz,36700,"\"Ab MFK\"",2,Schaltgetriebe manuell
220.0,PORSCHE,911,gelb,Cabriolet,3800,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,2,Allrad,4,2011,Benzin,530,schwarz,28000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1068.0,MASERATI,QUATTROPORTE,silber mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2005,Benzin,400,braun,33500,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
122.0,MERCEDES-BENZ,C 320,blau mét.,Limousine,3199,Zuzwil,260 g/km,Occasion,G,10.8 l/100km,4,Hinterradantrieb,5,2002,Benzin,218,schwarz,145100,"\"Ab MFK\"",5,Automat
197.0,MERCEDES-BENZ,SL 600,bordeaux,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2004,Benzin,600,null,23000,"\"Ab MFK\"",2,Automat
403.0,AUDI,S3,grün mét.,Limousine,1984,Zuzwil,217 g/km,Occasion,G,9.1 l/100km,3,Allrad,4,2010,Benzin,265,schwarz,34800,"\"Ab MFK\"",5,Schaltgetriebe manuell
439.0,PORSCHE,911,orange mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2007,Benzin,415,null,5000,"\"Rennwagen\"",1,Automatik-Getriebe
566.0,MERCEDES-BENZ,S 55 AMG,schwarz,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,3,2003,Benzin,500,schwarz,121900,"\"Ab MFK\"",5,Automat
1051.0,MERCEDES-BENZ,SL 320,silber mét.,Cabriolet,3199,Zuzwil,274 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,1999,Benzin,224,null,83600,"\"Ab MFK\"",2,Automat
508.0,AUDI,RS6,rot mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,9,2002,Benzin,450,grau,71900,"\"Ab MFK\"",5,Automat sequentiell
512.0,MERCEDES-BENZ,S 600,schwarz,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1995,Benzin,394,braun,62000,"\"Ab MFK\"",4,Automat
837.0,ALFA ROMEO,GT,silber,Limousine,1290,Zuzwil,null,Occasion,null,null,2,null,6,1972,Benzin,0,schwarz,79380,null,5,Schaltgetriebe manuell
202.0,MERCEDES-BENZ,S 500,bordeaux mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,schwarz,99900,"\"Ab MFK\"",5,Automat
856.0,MERCEDES-BENZ,CL 600,silber,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,beige,22400,"\"Ab MFK\"",4,Automat
893.0,ROLLS-ROYCE,CORNICHE,silber mét.,Cabriolet,6761,Zuzwil,456 g/km,Occasion,G,19.0 l/100km,2,Hinterradantrieb,7,2001,Benzin,329,beige,38000,"\"Ab MFK\"",4,Automat
132.0,MERCEDES-BENZ,SL 600,blau mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,10,2003,Benzin,500,grau,49900,"\"Ab MFK\"",2,Automat
312.0,BMW,323,grau mét.,Limousine,2494,Zuzwil,221 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,7,1997,Benzin,170,mehrfarbig,82500,"\"Ab MFK\"",5,Schaltgetriebe manuell
320.0,PORSCHE,924,grau mét.,Coupé,1983,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1978,Benzin,125,braun,51000,"\"Ab MFK\"",4,Schaltgetriebe manuell
325.0,LAND ROVER,DEFENDER,grau mét.,Kombi,2402,Zuzwil,266 g/km,Occasion,null,10.0 l/100km,3,Allrad,2,2011,Diesel,122,schwarz,50400,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Schaltgetriebe manuell
669.0,LAMBORGHINI,AVENTADOR,schwarz mét.,Cabriolet,6498,Porrentruy,370 g/km,Occasion,G,16.0 l/100km,2,Allrad,3,2014,Benzin,700,rot,1999,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
706.0,FERRARI,575M,schwarz mét.,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,1,2003,Benzin,517,blau,23100,"\"Ab MFK\"",2,Automatik-Getriebe
965.0,BMW,M5,silber mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2012,Benzin,560,beige,19000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
978.0,PORSCHE,911,silber mét.,Coupé,3600,Zuzwil,376 g/km,Occasion,null,15.7 l/100km,2,Allrad,4,1995,Benzin,408,schwarz,127850,"\"Ab MFK\"",4,Schaltgetriebe manuell
