BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,Properties,Seats,TransmissionTypeText
Black,Coupé,4691,Zuzwil,385 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,7,2009,Benzin,440,742.0,schwarz,45000,Maserati,GRANTURISMO,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Other,Coupé,3400,Zuzwil,null,Occasion,null,null,2,null,1,1990,Benzin,469,236.0,blau,46000,Ruf,"","\"Ab MFK\"",2,null
Gray,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,2,2007,Benzin,560,296.0,mehrfarbig,58000,Bentley,CONTINENTAL,"\"Ab MFK\"",4,Automat
Other,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,11,2000,Benzin,286,42.0,schwarz,40500,Bmw,X5,"\"Ab MFK\"",5,Automat sequentiell
Other,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Allrad,0,1996,Benzin,0,440.0,null,7000,Lamborghini,DIABLO,null,1,Schaltgetriebe
Silver,Cabriolet,4973,Zuzwil,340 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,6,1996,Benzin,320,1038.0,beige,74400,Mercedes-Benz,SL 500,"\"Ab MFK\"",0,Automat
Violet,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,3,1982,Benzin,108,1073.0,beige,77900,Renault,R5,"\"Ab MFK\"",4,Schaltgetriebe manuell
Gray,Coupé,5204,Zuzwil,290 g/km,Neu,G,12.5 l/100km,2,Allrad,7,2015,Benzin,610,284.0,schwarz,300,Lamborghini,HURACAN,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
Black,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,7,2001,Benzin,405,728.0,null,21700,Bentley,ARNAGE,"\"Ab MFK\"",5,Automat
Silver,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,503,930.0,schwarz,31500,Bmw,M5,"\"Ab MFK\", \"Tuning\"",5,Automatisiertes Schaltgetriebe
Silver,Cabriolet,3199,Zuzwil,297 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,7,1996,Benzin,231,1006.0,schwarz,156800,Mercedes-Benz,SL 320,"\"Ab MFK\"",2,Automat
Silver,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Allrad,1,1999,Benzin,280,1062.0,schwarz,120800,Mitsubishi,LANCER,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Coupé,6496,Zuzwil,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,7,2007,Benzin,641,129.0,mehrfarbig,38000,Lamborghini,MURCIÉLAGO,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
Blue,Cabriolet,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,1,2006,Benzin,580,37.0,rot,16200,Lamborghini,MURCIÉLAGO,"\"Ab MFK\"",2,Automatik-Getriebe
Black,Coupé,1605,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1972,Benzin,124,541.0,schwarz,68000,Renault,Alpine A110,"\"Ab MFK\"",2,Schaltgetriebe
Black,Cabriolet,6498,Zuzwil,370 g/km,Neu,G,16.0 l/100km,2,Allrad,3,2015,Benzin,700,565.0,schwarz,90,Lamborghini,AVENTADOR,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
Black,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,1,2001,Benzin,299,612.0,null,27800,Mercedes-Benz,CL 500,"\"Ab MFK\"",4,Automat
Silver,Limousine,1177,Zuzwil,null,Occasion,null,null,2,null,4,1972,Benzin,65,865.0,schwarz,82804,Nsu,"","\"Ab MFK\"",5,Schaltgetriebe
Silver,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,2,2002,Benzin,367,925.0,grau,137000,Mercedes-Benz,CL 600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
Silver,Coupé,3246,Zuzwil,292 g/km,Vorführmodell,G,12.1 l/100km,2,Hinterradantrieb,8,2011,Benzin,343,1020.0,schwarz,10900,Bmw,Z4,"\"Ab MFK\", \"Tuning\"",2,Schaltgetriebe manuell
Black,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Allrad,5,1999,Benzin,300,559.0,blau,77800,Porsche,911,"\"Ab MFK\"",4,Automatik-Getriebe
Blue,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,11,2004,Benzin,306,7.0,schwarz,120900,Mercedes-Benz,CLS 500,"\"Ab MFK\"",4,Automat sequentiell
Silver,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,964.0,schwarz,21000,Porsche,CAYENNE,"\"Ab MFK\"",5,Automat
White,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,11,2000,Benzin,367,1091.0,grau,94000,Mercedes-Benz,CL 600,"\"Ab MFK\"",4,Automat
White,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,4,2003,Benzin,517,1124.0,schwarz,39000,Ferrari,575M,"\"Ab MFK\"",2,Automatik-Getriebe
Other,Limousine,4266,Zuzwil,320 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,2,1998,Benzin,279,409.0,beige,75000,Mercedes-Benz,E 430,"\"Ab MFK\"",5,Automat
Yellow,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,3,2006,Benzin,560,214.0,beige,35000,Bentley,CONTINENTAL,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat
Gray,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,322.0,grau,100,Mercedes-Benz,CLK 430,"\"Ab MFK\"",4,Automat
Blue,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,6,2003,Benzin,600,58.0,schwarz,77700,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat
Black,Coupé,1470,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1969,Benzin,0,611.0,schwarz,62200,Lotus,EUROPA,"\"Ab MFK\"",2,Schaltgetriebe
Silver,Kombi,2799,Zuzwil,245 g/km,Occasion,G,10.2 l/100km,5,Hinterradantrieb,6,1997,Benzin,197,842.0,schwarz,62500,Mercedes-Benz,C 280,"\"Ab MFK\"",5,Automat
Silver,Limousine,4398,Zuzwil,264 g/km,Occasion,null,10.9 l/100km,4,Hinterradantrieb,9,2003,Benzin,333,860.0,beige,33600,Bmw,545,"\"Ab MFK\"",5,Automatik-Getriebe
Blue,Coupé,2986,Zuzwil,null,Occasion,null,null,2,null,4,1984,Benzin,300,183.0,schwarz,150200,Bmw-Alpina,7 SERIES,null,4,Schaltgetriebe
Other,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,10,1997,Benzin,300,379.0,schwarz,63400,Audi,A8,"\"Ab MFK\"",5,Automat
Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,50.0,schwarz,43400,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Black,Limousine,3996,Zuzwil,285 g/km,Occasion,G,11.9 l/100km,4,Hinterradantrieb,5,1998,Benzin,284,545.0,beige,100,Daimler,V8,"\"Ab MFK\"",5,Automat
Black,Limousine,2494,Zuzwil,225 g/km,Occasion,null,9.4 l/100km,4,Hinterradantrieb,2,2002,Benzin,193,800.0,beige,125900,Bmw,525,"\"Ab MFK\"",5,Automatik-Getriebe
Red,Coupé,3246,Zuzwil,323 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2001,Benzin,343,498.0,schwarz,127800,Bmw,M3,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Limousine,2946,Zuzwil,226 g/km,Occasion,G,9.6 l/100km,5,Vorderradantrieb,6,2001,Benzin,208,87.0,schwarz,83800,Citroen,C5,"\"Ab MFK\"",5,Schaltgetriebe manuell
White,Limousine,3980,Zuzwil,null,Occasion,null,13.3 l/100km,4,Hinterradantrieb,1,1996,Benzin,320,1104.0,beige,99900,Jaguar,XJ,"\"Ab MFK\"",5,Automat
Gray,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1995,Benzin,286,337.0,beige,89200,Bmw,740,"\"Ab MFK\"",5,Automat
Black,Cabriolet,5439,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2005,Benzin,360,576.0,schwarz,42500,Mercedes-Benz,SLK 55 AMG,"\"Ab MFK\"",2,Automat sequentiell
Silver,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,3,2002,Benzin,286,1049.0,beige,60100,Bmw,X5,"\"Ab MFK\"",5,Automat sequentiell
White,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,9,2007,Benzin,515,1116.0,grau,15800,Mercedes-Benz,CLS 63 AMG,"\"Ab MFK\"",4,Automat sequentiell
Other,Cabriolet,3798,Zuzwil,275 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2013,Benzin,626,380.0,schwarz,16000,Mclaren,12C,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Other,Coupé,5748,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2003,Benzin,517,404.0,schwarz,14500,Ferrari,575M,"\"Ab MFK\"",2,Automatik-Getriebe
Black,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,663.0,grau,175000,Vw,PHAETON,"\"Ab MFK\"",5,Automat sequentiell
Black,Cabriolet,4163,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2006,Benzin,420,711.0,schwarz,34650,Audi,RS4,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Limousine,3199,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,3,2002,Benzin,224,908.0,schwarz,69100,Mercedes-Benz,S 320,"\"Ab MFK\"",5,Automat
Silver,Coupé,1605,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,8,1976,Benzin,140,1023.0,schwarz,42940,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe
Gray,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,262.0,schwarz,47400,Mercedes-Benz,E 55 AMG,"\"Ab MFK\"",5,Automat
Gray,Limousine,4172,Zuzwil,null,Occasion,null,13.2 l/100km,4,Allrad,1,1997,Benzin,300,341.0,schwarz,66300,Audi,A8,"\"Ab MFK\"",5,Automat sequentiell
Black,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1973,Benzin,150,583.0,schwarz,36100,Ford,CAPRI,null,4,Schaltgetriebe
Black,Limousine,2597,Zuzwil,250 g/km,Occasion,G,10.4 l/100km,4,Hinterradantrieb,4,2003,Benzin,177,762.0,schwarz,89200,Mercedes-Benz,E 240,"\"Ab MFK\"",5,Automat
Blue,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1993,Benzin,394,79.0,schwarz,37000,Mercedes-Benz,SL 600,"\"Ab MFK\"",0,Automat
Silver,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2001,Benzin,420,979.0,blau,26300,Porsche,911,"\"Ab MFK\", \"Tuning\"",4,Automat
Silver,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,1,2000,Benzin,306,989.0,grau,39600,Mercedes-Benz,CL 500,"\"Ab MFK\"",4,Automat
Blue,Limousine,3199,Zuzwil,275 g/km,Occasion,null,11.5 l/100km,4,Allrad,1,1999,Benzin,224,1.0,grau,31900,Mercedes-Benz,E 320,"\"Ab MFK\"",5,Automat
Silver,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1977,Benzin,128,1037.0,schwarz,12800,Triumph,Dolomite,"\"Ab MFK\"",5,Schaltgetriebe manuell
Other,Coupé,4308,Zuzwil,420 g/km,Occasion,G,18.3 l/100km,2,Hinterradantrieb,6,2005,Benzin,486,210.0,schwarz,29300,Ferrari,F430,"\"Ab MFK\"",2,Automatik-Getriebe
Gray,Cabriolet,3996,Zuzwil,310 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,7,1998,Benzin,284,253.0,beige,99800,Jaguar,XK,"\"Ab MFK\"",4,Automat
Gray,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,265.0,anthrazit,20000,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat
Red,Coupé,1598,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1968,Benzin,110,485.0,schwarz,85000,Marcos,"","\"Ab MFK\"",2,Schaltgetriebe manuell
Blue,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,6,2006,Benzin,388,170.0,schwarz,48000,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat sequentiell
Gray,Limousine,1558,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1966,null,110,345.0,schwarz,69377,Ford,CORTINA,null,5,Schaltgetriebe
Other,Coupé,4163,Zuzwil,325 g/km,Occasion,G,13.6 l/100km,2,Allrad,9,2007,Benzin,540,376.0,beige,61300,Audi,R8,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
Black,Coupé,2400,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1982,Benzin,0,617.0,schwarz,60990,Opel,MANTA,"\"Ab MFK\"",4,Schaltgetriebe
Black,Kombi,4966,Zuzwil,331 g/km,Neu,G,13.9 l/100km,5,Allrad,1,2006,Benzin,306,833.0,schwarz,500,Mercedes-Benz,R 500,"\"Ab MFK\"",6,Automat sequentiell
Silver,Coupé,1993,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1978,Benzin,110,1050.0,schwarz,96600,Ford,ESCORT,null,5,Schaltgetriebe
Blue,Coupé,3800,Zuzwil,null,Occasion,null,null,2,null,6,2007,Benzin,650,11.0,schwarz,36000,Ruf,"","\"Ab MFK\"",0,null
Blue,SUV / Geländewagen,5461,Zuzwil,276 g/km,Occasion,G,11.8 l/100km,5,Allrad,1,2013,Benzin,525,163.0,schwarz,25100,Mercedes-Benz,ML 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
Red,Coupé,1997,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1983,Benzin,170,468.0,grau,114800,Mitsubishi,STARION,"\"Ab MFK\"",4,Schaltgetriebe manuell
Red,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,1,2010,Benzin,525,484.0,schwarz,29000,Mercedes-Benz,E 63 AMG,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Red,Limousine,993,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1977,Benzin,47,502.0,mehrfarbig,78000,Toyota,"","\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,799.0,schwarz,74500,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat
Silver,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,971.0,schwarz,144100,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Blue,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,12,2003,Benzin,500,65.0,schwarz,29500,Mercedes-Benz,CL 600,"\"Ab MFK\"",4,Automat
Black,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,150,714.0,grau,222300,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Coupé,3387,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,9,2000,Benzin,300,775.0,schwarz,77600,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Coupé,3387,Zuzwil,295 g/km,Occasion,null,12.0 l/100km,2,Allrad,4,1999,Benzin,300,835.0,null,35100,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,Limousine,1997,Zuzwil,null,Occasion,null,null,3,Allrad,2,1992,Benzin,220,972.0,null,98000,Nissan,SUNNY,"\"Ab MFK\"",5,Schaltgetriebe manuell
Black,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,2,2000,Benzin,405,578.0,braun,111600,Bentley,ARNAGE,"\"Ab MFK\"",5,Automat
Black,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,6,2002,Benzin,457,751.0,mehrfarbig,36000,Bentley,ARNAGE,"\"Ab MFK\"",5,Automat
Silver,Limousine,1589,Zuzwil,null,Oldtimer,null,null,4,Hinterradantrieb,11,1972,Benzin,0,934.0,mehrfarbig,57700,Toyota,CARINA,"\"Ab MFK\"",5,Schaltgetriebe
Black,Kombi,4966,Zuzwil,284 g/km,Occasion,G,11.9 l/100km,5,Hinterradantrieb,4,2004,Benzin,306,533.0,null,123300,Mercedes-Benz,E 500,"\"Ab MFK\"",5,Automat sequentiell
Black,Cabriolet,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2007,Benzin,480,765.0,schwarz,46500,Porsche,911,"\"Ab MFK\"",2,Schaltgetriebe manuell
Silver,SUV / Geländewagen,4806,Zuzwil,358 g/km,Neu,null,14.9 l/100km,5,Allrad,9,2009,Benzin,385,936.0,schwarz,1,Porsche,CAYENNE,"\"Ab MFK\"",5,Automatik-Getriebe
Blue,Limousine,2295,Zuzwil,223 g/km,Occasion,null,9.4 l/100km,4,Hinterradantrieb,2,1997,Benzin,150,141.0,beige,123400,Mercedes-Benz,C 230,"\"Ab MFK\"",5,Automatik-Getriebe
Yellow,Limousine,1994,Safenwil,null,Oldtimer,null,null,4,Vorderradantrieb,5,1985,Benzin,105,228.0,blau,58100,Toyota,CAMRY,"\"Ab MFK\"",0,Automatik-Getriebe
Gray,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,500,335.0,schwarz,73900,Mercedes-Benz,S-CLASS,"\"Ab MFK\", \"Tuning\"",5,Automat
Black,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,507,648.0,schwarz,48000,Bmw,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Black,Limousine,1995,Zuzwil,null,Occasion,null,null,3,null,5,1980,Benzin,115,755.0,schwarz,80000,Fiat,131,null,2,Schaltgetriebe
Black,Cabriolet,3596,Zuzwil,294 g/km,Occasion,G,12.1 l/100km,2,Allrad,3,2004,Benzin,320,764.0,schwarz,75600,Porsche,911,"\"Ab MFK\"",4,Automat
Silver,Coupé,4961,Zuzwil,400 g/km,Occasion,G,17.0 l/100km,2,Allrad,1,2006,Benzin,520,1004.0,schwarz,20000,Lamborghini,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Blue,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2000,Benzin,306,177.0,grau,75100,Mercedes-Benz,CL 500,"\"Ab MFK\"",4,Automat
Gray,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,4,2000,Benzin,400,329.0,rot,41500,Ferrari,F360,"\"Ab MFK\"",2,Automatik-Getriebe
Gray,Cabriolet,1781,Zuzwil,null,Occasion,null,null,0,null,9,2002,Benzin,225,364.0,schwarz,26800,Lotus,Super Seven,"\"Ab MFK\"",0,null
Black,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,6,2003,Benzin,500,527.0,schwarz,45300,Mercedes-Benz,SL 600,"\"Ab MFK\"",2,Automat
Blue,Cabriolet,2496,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1967,Benzin,150,53.0,beige,47700,Mercedes-Benz,"","\"Ab MFK\"",2,Schaltgetriebe
Black,Cabriolet,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1984,Benzin,231,652.0,mehrfarbig,137700,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,Limousine,4520,Zuzwil,null,Oldtimer,null,null,0,null,8,1973,null,0,656.0,beige,110200,Mercedes-Benz,450,"\"Ab MFK\"",0,null
Black,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,7,2009,Benzin,670,743.0,anthrazit,9500,Lamborghini,MURCIÉLAGO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Black,Cabriolet,3199,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,8,2003,Benzin,354,767.0,schwarz,123400,Mercedes-Benz,SLK 32 AMG,"\"Ab MFK\"",2,Automat
Silver,Limousine,3430,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1985,Benzin,300,892.0,anthrazit,157000,Bmw-Alpina,5 SERIES,null,5,Schaltgetriebe
Blue,Coupé,5439,Zuzwil,281 g/km,Occasion,null,11.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,347,192.0,schwarz,52500,Mercedes-Benz,CLK 55 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
Gray,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,4,2004,Benzin,500,330.0,schwarz,45500,Mercedes-Benz,SL 55 AMG,"\"Ab MFK\"",2,Automat
Other,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,12,2008,Benzin,515,41.0,braun,19100,Mercedes-Benz,CLS 63 AMG,"\"Ab MFK\"",4,Automat sequentiell
Blue,Kleinwagen,993,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,9,1985,Benzin,68,86.0,mehrfarbig,61800,Daihatsu,CHARADE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Silver,SUV / Geländewagen,4197,Zuzwil,374 g/km,Occasion,G,15.9 l/100km,5,Allrad,5,2006,Benzin,390,962.0,beige,126300,Land Rover,RANGE ROVER SPORT,"\"Ab MFK\"",5,Automat
Silver,Coupé,3600,Zuzwil,320 g/km,Occasion,null,12.9 l/100km,2,Hinterradantrieb,1,2000,Benzin,360,1033.0,schwarz,77000,Porsche,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
White,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,9,2003,Benzin,500,1113.0,beige,12200,Mercedes-Benz,CL 600,"\"Ab MFK\", \"Tuning\"",4,Automat
Blue,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,140.0,silber,49800,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Other,Cabriolet,5987,Zuzwil,370 g/km,Occasion,null,15.5 l/100km,2,Hinterradantrieb,5,1996,Benzin,394,420.0,grün,12900,Mercedes-Benz,SL 600,"\"Ab MFK\"",0,Automat
Black,Limousine,4973,Zuzwil,315 g/km,Occasion,null,13.5 l/100km,4,Hinterradantrieb,3,1997,Benzin,347,584.0,schwarz,70700,Mercedes-Benz,E 50 AMG,"\"Ab MFK\"",5,Automat
Black,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,610.0,schwarz,43800,Audi,RS6,"\"Ab MFK\"",5,Automat sequentiell
Black,Coupé,2979,Zuzwil,218 g/km,Occasion,G,9.1 l/100km,2,Hinterradantrieb,3,2001,Benzin,231,643.0,grau,79500,Bmw,330,"\"Ab MFK\"",5,Schaltgetriebe manuell
Blue,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1971,Benzin,150,88.0,schwarz,64600,Ford,CAPRI,null,4,Schaltgetriebe
Blue,Cabriolet,1796,Zuzwil,183 g/km,Occasion,G,7.7 l/100km,2,Hinterradantrieb,10,2003,Benzin,120,9.0,anthrazit,38200,Lotus,ELISE,"\"Ab MFK\"",2,Schaltgetriebe manuell
Blue,Coupé,5204,Zuzwil,315 g/km,Occasion,G,13.3 l/100km,2,Hinterradantrieb,9,2009,Benzin,551,148.0,null,7300,Lamborghini,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
Other,Limousine,2301,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1987,Benzin,195,382.0,mehrfarbig,195800,Bmw,M3,"\"Ab MFK\"",4,Schaltgetriebe manuell
Black,SUV / Geländewagen,5216,Zuzwil,380 g/km,Occasion,null,16.5 l/100km,5,Allrad,6,1997,Benzin,212,654.0,schwarz,61000,Jeep,Grand Cherokee,"\"Ab MFK\"",5,Automat
Black,Cabriolet,4395,Zuzwil,239 g/km,Occasion,G,10.3 l/100km,2,Hinterradantrieb,6,2012,Benzin,560,801.0,schwarz,66800,Bmw,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
Silver,Coupé,5461,Zuzwil,288 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,10,2006,Benzin,388,885.0,schwarz,72200,Mercedes-Benz,CL 500,"\"Ab MFK\"",4,Automat sequentiell
White,SUV / Geländewagen,4511,Zuzwil,378 g/km,Neu,G,15.7 l/100km,5,Allrad,1,2007,Benzin,450,1089.0,schwarz,10,Porsche,CAYENNE,"\"Ab MFK\"",5,Automat sequentiell
Blue,SUV / Geländewagen,3628,Zuzwil,299 g/km,Occasion,G,11.3 l/100km,5,Allrad,2,2007,Diesel,272,15.0,grau,99900,Land Rover,RANGE ROVER,"\"Ab MFK\"",5,Automat
Blue,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1981,Benzin,150,171.0,schwarz,68900,Renault,ALPINE,"\"Ab MFK\"",4,Schaltgetriebe manuell
Brown,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,4,2008,Benzin,400,211.0,schwarz,80000,Maserati,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
Gray,Limousine,4966,Zuzwil,311 g/km,Occasion,G,12.9 l/100km,4,Allrad,12,2002,Benzin,306,242.0,beige,54500,Mercedes-Benz,S 500,"\"Ab MFK\"",5,Automat
Black,Coupé,5707,Porrentruy,575 g/km,Occasion,null,24.9 l/100km,2,Hinterradantrieb,7,1999,Benzin,530,736.0,grün,45700,Lamborghini,DIABLO,null,2,Schaltgetriebe manuell
