ID,MakeText,ModelText,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Seats,TransmissionTypeText,color,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
809.0,ROLLS-ROYCE,Silver Spur,schwarz mét.,Limousine,6747,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,9,1988,null,215,beige,73800,5,Automatik-Getriebe,black,null,""
839.0,FERRARI,365,silber,Coupé,4390,Sursee,null,Oldtimer,null,null,2,null,9,1970,Benzin,352,schwarz,8000,2,null,silver,null,""
1027.0,MERCEDES-BENZ,CLK 55 AMG,silber mét.,Coupé,5439,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,347,schwarz,79500,4,Automat,silver,11.7,l/100km
107.0,BENTLEY,ARNAGE,blau mét.,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,5,2000,Benzin,405,grau,19300,5,Automat,blue,19.2,l/100km
433.0,PORSCHE,911,grün mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,1,2004,Benzin,610,schwarz,47500,4,Schaltgetriebe manuell,grün,12.9,l/100km
462.0,MERCEDES-BENZ,E 63 AMG,rot,Limousine,5461,Zuzwil,230 g/km,Occasion,G,9.8 l/100km,4,Hinterradantrieb,1,2012,Benzin,557,anthrazit,20100,5,Automatisiertes Schaltgetriebe,red,9.8,l/100km
1120.0,RENAULT,Alpine A110,weiss,Coupé,1255,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1971,Benzin,0,schwarz,31800,2,Schaltgetriebe,white,null,""
416.0,MERCEDES-BENZ,SL 500,grün mét.,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2004,Benzin,306,anthrazit,7600,2,Automat sequentiell,grün,12.1,l/100km
548.0,FERRARI,456,schwarz,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,12,1999,Benzin,442,beige,18200,4,Automat,black,22.3,l/100km
655.0,BMW,730,schwarz mét.,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,beige,62000,5,Automat sequentiell,black,7.9,l/100km
664.0,FERRARI,F360,schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,blau,26200,2,Automatik-Getriebe,black,17.9,l/100km
804.0,MERCEDES-BENZ,S 320,schwarz mét.,Limousine,3199,Zuzwil,305 g/km,Occasion,null,13.4 l/100km,4,Hinterradantrieb,8,1997,Benzin,231,grau,58000,5,Automat,black,13.4,l/100km
1002.0,DATSUN,"",silber mét.,Cabriolet,2000,Zuzwil,null,Occasion,null,null,2,null,7,1969,Benzin,143,schwarz,23300,2,null,silver,null,""
1142.0,AGM,"",weiss mét.,Cabriolet,3499,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,1,2004,Benzin,250,weiss,1,2,Schaltgetriebe,white,null,""
1144.0,PORSCHE,911,weiss mét.,Cabriolet,3824,Zuzwil,280 g/km,Occasion,null,11.6 l/100km,2,Hinterradantrieb,8,2006,Benzin,355,rot,29800,2,Automatik-Getriebe,white,11.6,l/100km
353.0,ASTON MARTIN,V12 Vanquish,grau mét.,Coupé,5935,Zuzwil,396 g/km,Occasion,G,16.7 l/100km,2,Hinterradantrieb,1,2003,Benzin,470,beige,24600,2,Automatisiertes Schaltgetriebe,grey,16.7,l/100km
645.0,BMW,535,schwarz mét.,Limousine,3498,Zuzwil,null,Occasion,null,12.0 l/100km,4,Hinterradantrieb,6,1996,Benzin,235,grau,86100,5,Schaltgetriebe manuell,black,12.0,l/100km
754.0,PORSCHE,911,schwarz mét.,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Hinterradantrieb,5,1998,Benzin,300,beige,26000,4,Automatik-Getriebe,black,11.8,l/100km
1125.0,MERCEDES-BENZ,SL 500,weiss,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1991,Benzin,320,grau,197800,2,Automat,white,null,""
157.0,BMW,X3,blau mét.,SUV / Geländewagen,2979,Zuzwil,276 g/km,Occasion,null,11.4 l/100km,5,Allrad,10,2004,Benzin,231,beige,86200,5,Automatik-Getriebe,blue,11.4,l/100km
240.0,PORSCHE,911,grau,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2001,Benzin,420,schwarz,25900,4,Schaltgetriebe manuell,grey,12.9,l/100km
3.0,AUDI,RS6,anthrazit,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,beige,38500,5,Automat sequentiell,anthrazit,14.6,l/100km
547.0,BMW,528,schwarz,Kombi,2793,Zuzwil,230 g/km,Occasion,G,9.7 l/100km,5,Hinterradantrieb,4,1997,Benzin,193,schwarz,38000,5,Schaltgetriebe manuell,black,9.7,l/100km
724.0,BMW,740,schwarz mét.,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,12,1996,Benzin,286,schwarz,65000,5,Automat,black,13.8,l/100km
73.0,JAGUAR,XJ,blau,Limousine,4196,Zuzwil,269 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,11,2007,Benzin,298,beige,74000,5,Automat,blue,11.4,l/100km
777.0,BMW,M5,schwarz mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2013,Benzin,560,braun,4600,5,Automatisiertes Schaltgetriebe,black,9.9,l/100km
786.0,BMW,3.0,schwarz mét.,Limousine,3003,Zuzwil,null,Occasion,null,null,2,null,1,1973,Benzin,200,schwarz,129800,0,null,black,null,""
848.0,PORSCHE,911,silber,Coupé,3297,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1991,Benzin,320,rot,101300,4,Schaltgetriebe manuell,silver,null,""
691.0,CHRYSLER,VIPER,schwarz mét.,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,364,grau,20000,2,Schaltgetriebe manuell,black,null,""
794.0,TALBOT,"",schwarz mét.,Coupé,2171,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1982,Benzin,150,grau,40100,4,Schaltgetriebe,black,null,""
881.0,RENAULT,R5,silber mét.,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,7,1981,Benzin,93,mehrfarbig,147800,5,Schaltgetriebe,silver,null,""
76.0,PORSCHE,911,blau,Cabriolet,3600,Zuzwil,null,Occasion,null,11.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,285,grau,78000,4,Schaltgetriebe manuell,blue,11.9,l/100km
760.0,FERRARI,F360,schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,19.1 l/100km,2,Hinterradantrieb,3,2004,Benzin,415,schwarz,27650,2,Automatisiertes Schaltgetriebe,black,19.1,l/100km
810.0,JAGUAR,XK,schwarz mét.,Cabriolet,5000,Zuzwil,292 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,3,2009,Benzin,510,schwarz,49500,4,Automat sequentiell,black,12.5,l/100km
1053.0,TOYOTA,LAND CRUISER,silber mét.,SUV / Geländewagen,4228,Zuzwil,null,Occasion,null,null,3,Allrad,2,1982,Benzin,135,grau,5000,2,Schaltgetriebe manuell,silver,null,""
1103.0,DE TOMASO,PANTERA,weiss,Limousine,5752,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,1974,Benzin,0,schwarz,68100,2,Schaltgetriebe,white,null,""
20.0,MERCEDES-BENZ,SL 55 AMG,anthrazit mét.,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,3,2006,Benzin,517,schwarz,47000,2,Automat sequentiell,anthrazit,13.5,l/100km
271.0,BMW,535,grau mét.,Kombi,2979,Zuzwil,179 g/km,Occasion,F,7.7 l/100km,5,Hinterradantrieb,7,2011,Benzin,306,beige,76500,5,Automat sequentiell,grey,7.7,l/100km
318.0,AUDI,RS6,grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,11,2002,Benzin,450,beige,38500,5,Automat sequentiell,grey,14.6,l/100km
350.0,LAND ROVER,RANGE ROVER,grau mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,6,1998,Benzin,226,schwarz,42000,5,Automat,grey,16.2,l/100km
467.0,PORSCHE,911,rot,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,4,1995,Benzin,272,grün,96000,4,Schaltgetriebe manuell,red,null,""
644.0,MG,METRO,schwarz mét.,Coupé,2991,Zuzwil,null,Occasion,null,null,2,Allrad,2,1986,Benzin,410,schwarz,2500,2,Schaltgetriebe,black,null,""
679.0,AUDI,RS4,schwarz mét.,Kombi,4163,Zuzwil,249 g/km,Occasion,G,10.7 l/100km,5,Allrad,3,2013,Benzin,450,mehrfarbig,34200,5,Automatisiertes Schaltgetriebe,black,10.7,l/100km
699.0,HYUNDAI,COUPÉ,schwarz mét.,Coupé,2656,Zuzwil,236 g/km,Occasion,G,9.9 l/100km,3,Vorderradantrieb,4,2007,Benzin,167,schwarz,26900,4,Schaltgetriebe manuell,black,9.9,l/100km
973.0,BMW-ALPINA,3 SERIES,silber mét.,Limousine,3346,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,305,schwarz,54100,5,Schaltgetriebe manuell,silver,11.2,l/100km
429.0,PORSCHE,911,grün mét.,Coupé,3600,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,12,2007,Benzin,700,schwarz,20900,2,Schaltgetriebe manuell,grün,12.5,l/100km
460.0,AUDI,RS6,rot,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,580,schwarz,89000,5,Automat sequentiell,red,14.0,l/100km
738.0,BMW,M5,schwarz mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,1,2012,Benzin,560,schwarz,12000,5,Automatisiertes Schaltgetriebe,black,9.9,l/100km
811.0,BMW,535,schwarz mét.,Limousine,2993,Zuzwil,149 g/km,Occasion,D,5.7 l/100km,4,Allrad,4,2012,Diesel,313,grau,82000,5,Automat sequentiell,black,5.7,l/100km
914.0,ASTON MARTIN,DB7,silber mét.,Cabriolet,5935,Zuzwil,472 g/km,Occasion,G,19.7 l/100km,2,Hinterradantrieb,4,2004,Benzin,416,mehrfarbig,29000,4,Automat,silver,19.7,l/100km
1003.0,AUDI,A8,silber mét.,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,1,1997,Benzin,300,schwarz,66300,5,Automat,silver,13.5,l/100km
344.0,FERRARI,456,grau mét.,Coupé,5474,Zuzwil,520 g/km,Occasion,null,22.3 l/100km,2,Hinterradantrieb,11,1997,Benzin,442,beige,32500,4,Automat,grey,22.3,l/100km
346.0,MERCEDES-BENZ,SLK 200,grau mét.,Cabriolet,1796,Zuzwil,149 g/km,Occasion,E,6.4 l/100km,2,Hinterradantrieb,5,2011,Benzin,184,grau,13800,2,Schaltgetriebe manuell,grey,6.4,l/100km
577.0,PORSCHE,CAYENNE,schwarz,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,10,2005,Benzin,450,beige,64500,5,Automat sequentiell,black,15.7,l/100km
843.0,AUDI,RS6,silber,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,schwarz,144200,5,Automat sequentiell,silver,14.6,l/100km
191.0,AUDI,RS4,blau mét.,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,2,2001,Benzin,380,null,37800,5,Schaltgetriebe manuell,blue,12.0,l/100km
550.0,MERCEDES-BENZ,SL 500,schwarz,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1992,Benzin,320,schwarz,129700,0,Automat,black,null,""
676.0,MERCEDES-BENZ,SL 55 AMG,schwarz mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,8,2002,Benzin,476,beige,34500,2,Automat,black,14.2,l/100km
940.0,FERRARI,F360,silber mét.,Coupé,3586,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,5,2000,Benzin,400,schwarz,28000,2,Schaltgetriebe manuell,silver,17.9,l/100km
967.0,BMW,330,silber mét.,Limousine,2979,Zuzwil,229 g/km,Occasion,null,9.6 l/100km,4,Allrad,11,2001,Benzin,231,null,124800,5,Automatik-Getriebe,silver,9.6,l/100km
1045.0,MERCEDES-BENZ,190,silber mét.,Limousine,2497,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1992,Benzin,195,null,152000,5,Schaltgetriebe manuell,silver,null,""
1076.0,MERCEDES-BENZ,S 500,violett mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,10,1999,Benzin,306,schwarz,32000,5,Automat,violet,13.4,l/100km
402.0,AUDI,RS6,grün mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,grau,42500,5,Automat,grün,14.0,l/100km
517.0,LAMBORGHINI,GALLARDO,schwarz,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2011,Benzin,570,schwarz,19300,2,Automatisiertes Schaltgetriebe,black,13.7,l/100km
670.0,BENTLEY,CONTINENTAL,schwarz mét.,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,schwarz,28000,5,Automat sequentiell,black,17.0,l/100km
746.0,MERCEDES-BENZ,"",schwarz mét.,Coupé,5727,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2000,Benzin,400,beige,33000,4,Automatik-Getriebe,black,null,""
1111.0,MERCEDES-BENZ,CL 600,weiss,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2001,Benzin,367,grau,73400,4,Automat,white,13.9,l/100km
278.0,LAND ROVER,RANGE ROVER,grau mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,grau,54600,5,Automat,grey,16.2,l/100km
299.0,ASTON MARTIN,DBS,grau mét.,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,schwarz,5000,2,Schaltgetriebe manuell,grey,16.4,l/100km
370.0,MERCEDES-BENZ,SL 500,grau mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,2,2002,Benzin,306,anthrazit,47300,2,Automat,grey,12.7,l/100km
400.0,NSU,"",grün mét.,Limousine,1177,Zuzwil,null,Oldtimer,null,null,2,null,8,1972,Benzin,65,schwarz,10352,5,Schaltgetriebe,grün,null,""
772.0,BMW,2002,schwarz mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1974,Benzin,170,schwarz,82600,4,Schaltgetriebe,black,null,""
818.0,FERRARI,612,schwarz mét.,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,7,2004,Benzin,540,schwarz,113800,4,Automatisiertes Schaltgetriebe,black,20.7,l/100km
838.0,FERRARI,599,silber,Coupé,5999,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,4,2010,Benzin,620,schwarz,28900,2,Automatisiertes Schaltgetriebe,silver,17.9,l/100km
1028.0,AUDI,S7,silber mét.,Limousine,3993,Zuzwil,225 g/km,Occasion,G,9.6 l/100km,5,Allrad,3,2014,Benzin,420,schwarz,3600,4,Automatisiertes Schaltgetriebe,silver,9.6,l/100km
1072.0,CHEVROLET,CORVETTE,violett mét.,Coupé,5351,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1967,Benzin,0,schwarz,21300,2,Schaltgetriebe,violet,null,""
150.0,MERCEDES-BENZ,CL 500,blau mét.,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.4 l/100km,2,Hinterradantrieb,12,2001,Benzin,306,schwarz,116100,4,Automat,blue,12.4,l/100km
172.0,AUDI,RS6,blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,beige,47600,5,Automat sequentiell,blue,14.6,l/100km
258.0,FERRARI,575M,grau,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,schwarz,15900,2,Automatik-Getriebe,grey,21.8,l/100km
91.0,BENTLEY,CONTINENTAL,blau mét.,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,5,2012,Benzin,560,braun,29000,5,Automat,blue,17.0,l/100km
974.0,BENTLEY,ARNAGE,silber mét.,Limousine,6761,Zuzwil,null,Occasion,G,null,4,Hinterradantrieb,12,2003,Benzin,457,schwarz,57000,5,Automat,silver,null,""
1044.0,FERRARI,F430,silber mét.,Coupé,4308,Zuzwil,360 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,3,2008,Benzin,506,schwarz,19999,2,Automatisiertes Schaltgetriebe,silver,15.7,l/100km
277.0,MERCEDES-BENZ,SL 350,grau mét.,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,mehrfarbig,105300,2,Automat,grey,11.7,l/100km
377.0,MERCEDES-BENZ,E 420,grün,Kombi,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,5,Hinterradantrieb,10,1997,Benzin,279,beige,44000,5,Automat,grün,14.3,l/100km
671.0,ROLLS-ROYCE,Silver Spirit,schwarz mét.,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1983,Benzin,201,mehrfarbig,99300,5,Automatik-Getriebe,black,null,""
773.0,RENAULT,ALPINE,schwarz mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1983,Benzin,150,mehrfarbig,111990,4,Schaltgetriebe manuell,black,null,""
850.0,AUDI,RS4,silber,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,0,2011,Benzin,420,schwarz,1350,5,Schaltgetriebe manuell,silver,13.5,l/100km
994.0,BMW,2002,silber mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1974,Benzin,170,schwarz,578,4,Schaltgetriebe,silver,null,""
128.0,MERCEDES-BENZ,E 63 AMG,blau mét.,Limousine,5461,Zuzwil,242 g/km,Occasion,G,10.3 l/100km,4,Allrad,7,2013,Benzin,585,schwarz,23900,5,Automatisiertes Schaltgetriebe,blue,10.3,l/100km
143.0,MERCEDES-BENZ,S 65 AMG,blau mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,8,2006,Benzin,612,schwarz,68800,5,Automat sequentiell,blue,14.8,l/100km
154.0,AUDI,A6,blau mét.,Limousine,4163,Zuzwil,278 g/km,Occasion,G,11.6 l/100km,4,Allrad,3,2004,Benzin,335,beige,62000,5,Automat sequentiell,blue,11.6,l/100km
181.0,TOYOTA,CELICA,blau mét.,Coupé,1570,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1971,Benzin,107,mehrfarbig,53100,5,Schaltgetriebe manuell,blue,null,""
519.0,VOLVO,S40,schwarz,Limousine,1948,Zuzwil,236 g/km,Occasion,null,9.9 l/100km,4,Vorderradantrieb,5,1999,Benzin,160,anthrazit,107000,5,Automat,black,9.9,l/100km
690.0,AUDI,S3,schwarz mét.,Limousine,1781,Zuzwil,226 g/km,Occasion,G,9.4 l/100km,3,Allrad,3,2002,Benzin,225,anthrazit,316200,5,Schaltgetriebe manuell,black,9.4,l/100km
425.0,MERCEDES-BENZ,S 600,grün mét.,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,394,schwarz,99500,4,Automat,grün,null,""
60.0,LAMBORGHINI,DIABLO,blau,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,492,mehrfarbig,49500,2,Schaltgetriebe manuell,blue,null,""
641.0,AUDI,RS6,schwarz mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,5,2008,Benzin,580,weiss,38500,5,Automat sequentiell,black,14.0,l/100km
1017.0,VW,JETTA,silber mét.,Limousine,1968,Zuzwil,154 g/km,Occasion,E,5.8 l/100km,4,Vorderradantrieb,3,2009,Diesel,140,grau,33500,5,Automatisiertes Schaltgetriebe,silver,5.8,l/100km
371.0,BMW,730,grün,Limousine,2996,Zuzwil,241 g/km,Occasion,G,10.1 l/100km,4,Hinterradantrieb,9,2007,Benzin,258,beige,114600,5,Automat,grün,10.1,l/100km
593.0,MASERATI,QUATTROPORTE,schwarz,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,4,2008,Benzin,400,schwarz,58900,5,Automatisiertes Schaltgetriebe,black,15.8,l/100km
719.0,LAMBORGHINI,MURCIÉLAGO,schwarz mét.,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,6,2003,Benzin,580,schwarz,13500,2,Schaltgetriebe manuell,black,21.5,l/100km
1010.0,MERCEDES-BENZ,E 55 AMG,silber mét.,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,11,2002,Benzin,476,schwarz,53800,5,Automat sequentiell,silver,12.9,l/100km
1134.0,ROLLS-ROYCE,PHANTOM,weiss,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,1,2004,Benzin,460,beige,56000,5,Automat,white,15.9,l/100km
336.0,BMW,M3,grau mét.,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,343,schwarz,1600,4,Automatisiertes Schaltgetriebe,grey,13.6,l/100km
339.0,DODGE,VIPER,grau mét.,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,364,grau,37900,2,Schaltgetriebe,grey,null,""
573.0,MERCEDES-BENZ,B 200,schwarz,Kompaktvan / Minivan,2035,Zuzwil,195 g/km,Occasion,G,8.1 l/100km,5,Vorderradantrieb,8,2006,Benzin,193,null,60500,5,Schaltgetriebe manuell,black,8.1,l/100km
598.0,JAGUAR,XK,schwarz,Coupé,3996,Zuzwil,340 g/km,Occasion,G,12.6 l/100km,2,Hinterradantrieb,5,1999,Benzin,363,weiss,89666,4,Automat,black,12.6,l/100km
1000.0,ALFA ROMEO,8C,silber mét.,Cabriolet,4691,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,2011,Benzin,450,schwarz,23900,0,Automatik-Getriebe,silver,null,""
1029.0,BENTLEY,ARNAGE,silber mét.,Limousine,6761,Basel,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,3,2006,Benzin,457,schwarz,15600,5,Automat,silver,20.6,l/100km
175.0,AUDI,RS6,blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,schwarz,39300,5,Automat,blue,14.6,l/100km
22.0,RENAULT,Alpine A110,anthrazit mét.,Coupé,1565,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1971,null,170,schwarz,19200,2,Schaltgetriebe,anthrazit,null,""
316.0,MERCEDES-BENZ,S 500,grau mét.,Limousine,4973,Zuzwil,353 g/km,Occasion,null,15.4 l/100km,4,Hinterradantrieb,6,1998,Benzin,320,schwarz,128800,5,Automat,grey,15.4,l/100km
319.0,MG,MGC,grau mét.,Coupé,2912,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1968,Benzin,135,mehrfarbig,48800,4,Schaltgetriebe,grey,null,""
552.0,FORD,SIERRA,schwarz,Limousine,1993,Zuzwil,null,Occasion,null,null,4,Allrad,9,1990,Benzin,220,schwarz,164400,5,Schaltgetriebe manuell,black,null,""
759.0,PORSCHE,911,schwarz mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,2001,Benzin,650,schwarz,16300,4,Schaltgetriebe,black,null,""
912.0,BMW,535,silber mét.,Limousine,2993,Zuzwil,211 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,1,2006,Diesel,272,grau,29900,5,Automat sequentiell,silver,8.0,l/100km
281.0,BMW,540,grau mét.,Kombi,4398,Zuzwil,308 g/km,Occasion,G,13.0 l/100km,5,Hinterradantrieb,1,1998,Benzin,286,schwarz,85800,5,Automat,grey,13.0,l/100km
57.0,RENAULT,ALPINE,blau,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1980,Benzin,150,mehrfarbig,108000,4,Schaltgetriebe manuell,blue,null,""
792.0,MERCEDES-BENZ,SL 500,schwarz mét.,Cabriolet,5461,Zuzwil,291 g/km,Occasion,G,12.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,388,mehrfarbig,47900,2,Automat sequentiell,black,12.2,l/100km
888.0,MG,"",silber mét.,Coupé,740,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1930,Benzin,0,schwarz,86000,2,Schaltgetriebe,silver,null,""
1016.0,VW,GOLF,silber mét.,Limousine,1984,Zuzwil,194 g/km,Occasion,G,8.1 l/100km,5,Vorderradantrieb,2,2007,Benzin,200,grau,87000,5,Schaltgetriebe manuell,silver,8.1,l/100km
153.0,VW,EOS,blau mét.,Cabriolet,1984,Zuzwil,202 g/km,Occasion,G,8.4 l/100km,2,Vorderradantrieb,9,2007,Benzin,200,rot,27000,4,Schaltgetriebe manuell,blue,8.4,l/100km
179.0,VOLVO,C70,blau mét.,Coupé,2319,Zuzwil,234 g/km,Occasion,null,9.8 l/100km,2,Vorderradantrieb,2,2001,Benzin,240,anthrazit,27900,4,Schaltgetriebe manuell,blue,9.8,l/100km
207.0,MERCEDES-BENZ,E 55 AMG,bordeaux mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1997,Benzin,354,null,67400,5,Automat,bordeaux,12.6,l/100km
660.0,AUDI,A8,schwarz mét.,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,12,2002,Benzin,335,null,44000,5,Automat sequentiell,black,12.0,l/100km
77.0,PORSCHE,PANAMERA,blau,Limousine,4806,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,5,Allrad,1,2010,Benzin,500,schwarz,26800,4,Automatisiertes Schaltgetriebe,blue,12.2,l/100km
63.0,AUDI,RS6,blau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,beige,75200,5,Automat sequentiell,blue,14.6,l/100km
