ID,ModelText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText,BodyColorText,MakeText,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
723.0,F430,Coupé,4300,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2008,Benzin,489,schwarz,5000,"\"Rennwagen\"",0,Automatik-Getriebe,Black,Ferrari,null,""
1151.0,A 150,Limousine,1498,Zuzwil,159 g/km,Occasion,F,6.7 l/100km,3,Vorderradantrieb,10,2005,Benzin,95,anthrazit,99000,"\"Ab MFK\"",5,Schaltgetriebe manuell,White,Mercedes-Benz,6.7,l/100km
575.0,335,Cabriolet,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,2,Hinterradantrieb,7,2007,Benzin,306,schwarz,77500,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black,Bmw,9.9,l/100km
661.0,"",Cabriolet,3189,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,2007,Benzin,255,schwarz,9400,"\"Ab MFK\"",2,Schaltgetriebe,Black,Yes!,null,""
674.0,RANGE ROVER SPORT,SUV / Geländewagen,4999,Zuzwil,348 g/km,Occasion,G,14.9 l/100km,5,Allrad,9,2010,Benzin,506,braun,15000,"\"Ab MFK\"",5,Automat sequentiell,Black,Land Rover,14.9,l/100km
915.0,SL 500,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,10,1996,Benzin,320,beige,29800,"\"Ab MFK\"",2,Automat,Silver,Mercedes-Benz,14.3,l/100km
102.0,911,Cabriolet,3800,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,2,Allrad,12,2009,Benzin,500,mehrfarbig,52000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe,Blue,Porsche,11.5,l/100km
249.0,911,Cabriolet,3596,Zuzwil,269 g/km,Occasion,null,11.1 l/100km,2,Hinterradantrieb,5,2002,Benzin,320,schwarz,61800,"\"Ab MFK\"",4,Automatik-Getriebe,Gray,Porsche,11.1,l/100km
419.0,ML 63 AMG,SUV / Geländewagen,5461,Zuzwil,276 g/km,Occasion,G,11.8 l/100km,5,Allrad,1,2012,Benzin,525,braun,16500,"\"Ab MFK\", \"Tuning\"",5,Automatisiertes Schaltgetriebe,Other,Mercedes-Benz,11.8,l/100km
790.0,S 320,Limousine,3199,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,3,1999,Benzin,224,beige,73700,"\"Ab MFK\"",5,Automat,Black,Mercedes-Benz,11.5,l/100km
1115.0,CLS 500,Kombi,4663,Zuzwil,214 g/km,Occasion,G,9.2 l/100km,5,Hinterradantrieb,5,2013,Benzin,408,schwarz,10400,"\"Ab MFK\"",5,Automat sequentiell,White,Mercedes-Benz,9.2,l/100km
1147.0,PHAETON,Limousine,2967,Zuzwil,259 g/km,Occasion,G,9.6 l/100km,4,Allrad,6,2005,Diesel,225,grau,48300,"\"Ab MFK\"",5,Automat sequentiell,White,Vw,9.6,l/100km
206.0,"",Limousine,6744,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,2,1979,Benzin,196,mehrfarbig,175100,"\"Ab MFK\"",5,Automatik-Getriebe,Other,Bentley,null,""
208.0,M3,Cabriolet,3246,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,3,2001,Benzin,343,braun,46000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Other,Bmw,12.1,l/100km
237.0,R5,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1985,Benzin,160,beige,59900,null,2,Schaltgetriebe manuell,Other,Renault,null,""
358.0,"",Limousine,1573,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,2,1975,Benzin,86,blau,104650,"\"Ab MFK\"",4,Schaltgetriebe manuell,Gray,Bmw,null,""
488.0,ALPINE,Coupé,2663,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,11,1982,Benzin,150,grau,82400,"\"Ab MFK\"",4,Schaltgetriebe,Red,Renault,null,""
629.0,F355,Coupé,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,3,1998,Benzin,380,schwarz,32800,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Ferrari,20.8,l/100km
745.0,GALLARDO,Coupé,4961,Zuzwil,450 g/km,Occasion,G,19.5 l/100km,2,Allrad,7,2004,Benzin,500,null,36700,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Black,Lamborghini,19.5,l/100km
879.0,GOLF,Limousine,3189,Zuzwil,235 g/km,Occasion,G,9.8 l/100km,5,Allrad,2,2007,Benzin,250,schwarz,105800,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Silver,Vw,9.8,l/100km
174.0,ALPINE,Limousine,1647,Zuzwil,null,Oldtimer,null,null,0,Hinterradantrieb,6,1976,Benzin,0,anthrazit,59800,"\"Ab MFK\"",0,Schaltgetriebe,Blue,Renault,null,""
178.0,575M,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,7,2002,Benzin,517,bordeaux,51200,"\"Ab MFK\"",2,Automatik-Getriebe,Blue,Ferrari,21.8,l/100km
85.0,M3,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,5,2002,Benzin,343,grau,49600,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Blue,Bmw,13.6,l/100km
910.0,911,Cabriolet,3387,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,2,2001,Benzin,300,blau,75400,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Porsche,11.8,l/100km
1093.0,911,Cabriolet,3800,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,2,Allrad,7,2011,Benzin,530,mehrfarbig,14000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,White,Porsche,11.5,l/100km
466.0,SL 500,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,306,anthrazit,36800,null,2,Automat,Red,Mercedes-Benz,12.7,l/100km
61.0,SL 55 AMG,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,2,2003,Benzin,500,beige,59300,"\"Ab MFK\"",2,Automat,Blue,Mercedes-Benz,14.2,l/100km
1026.0,COROLLA,Coupé,1587,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,12,1986,Benzin,116,schwarz,101400,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Toyota,null,""
333.0,SL 600,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1993,Benzin,394,grau,75900,"\"Ab MFK\"",2,Automat,Gray,Mercedes-Benz,null,""
431.0,Alpine A110,Coupé,1394,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1977,Benzin,84,schwarz,91000,"\"Ab MFK\"",2,Schaltgetriebe,Other,Renault,null,""
619.0,911,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Hinterradantrieb,3,2004,Benzin,591,schwarz,54100,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black,Porsche,12.9,l/100km
877.0,456,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,3,2000,Benzin,442,beige,35000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Ferrari,22.0,l/100km
121.0,BROOKLANDS,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1995,Benzin,245,null,39100,"\"Ab MFK\"",5,Automat,Blue,Bentley,null,""
401.0,911,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,2,2002,Benzin,420,schwarz,77600,"\"Ab MFK\"",4,Schaltgetriebe manuell,Other,Porsche,12.9,l/100km
523.0,F355,Cabriolet,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1998,Benzin,380,schwarz,34600,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Ferrari,20.8,l/100km
534.0,750,Limousine,5377,Zuzwil,338 g/km,Occasion,null,14.2 l/100km,4,Hinterradantrieb,1,1995,Benzin,327,schwarz,111900,"\"Ab MFK\"",5,Automat,Black,Bmw,14.2,l/100km
602.0,SLK 55 AMG,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2006,Benzin,400,schwarz,25000,"\"Ab MFK\"",2,Automat sequentiell,Black,Mercedes-Benz,null,""
769.0,DIABLO,Coupé,5707,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1997,Benzin,492,mehrfarbig,55000,null,2,Schaltgetriebe manuell,Black,Lamborghini,null,""
17.0,RANGE ROVER,SUV / Geländewagen,4367,Zuzwil,253 g/km,Occasion,G,9.4 l/100km,5,Allrad,1,2012,Diesel,312,beige,63200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat sequentiell,Blue,Land Rover,9.4,l/100km
308.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,14000,"\"Ab MFK\"",5,Automat,Gray,Audi,14.0,l/100km
326.0,S 65 AMG,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,612,schwarz,39800,"\"Ab MFK\"",5,Automat sequentiell,Gray,Mercedes-Benz,14.8,l/100km
362.0,"",Cabriolet,2912,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1960,Benzin,112,schwarz,9999,"\"Ab MFK\"",2,Schaltgetriebe,Gray,Austin-Healey,null,""
532.0,S8,Limousine,4172,Zuzwil,331 g/km,Occasion,null,13.8 l/100km,4,Allrad,3,2001,Benzin,360,schwarz,49300,"\"Ab MFK\"",5,Automatik-Getriebe,Black,Audi,13.8,l/100km
551.0,ALPINE,Coupé,2663,Zuzwil,null,Occasion,null,null,2,null,8,1983,Benzin,150,beige,128500,"\"Ab MFK\"",4,Schaltgetriebe,Black,Renault,null,""
718.0,456,Coupé,5474,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1996,Benzin,442,rot,52800,"\"Ab MFK\"",4,Automat,Black,Ferrari,null,""
756.0,911,Cabriolet,3824,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Allrad,5,2006,Benzin,355,schwarz,30600,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Porsche,11.8,l/100km
884.0,M6,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,11,2006,Benzin,507,schwarz,34500,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Silver,Bmw,14.8,l/100km
92.0,CLIO,Kleinwagen,1998,Zuzwil,208 g/km,Occasion,G,8.9 l/100km,3,Vorderradantrieb,2,2008,Benzin,197,schwarz,147900,null,5,Schaltgetriebe manuell,Blue,Renault,8.9,l/100km
1055.0,Alpine A110,Coupé,1564,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1970,Benzin,124,beige,57700,"\"Ab MFK\"",2,Schaltgetriebe,Silver,Renault,null,""
434.0,M5,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,8,2005,Benzin,503,schwarz,33600,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Other,Bmw,14.8,l/100km
513.0,ALPINE,Coupé,0,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1979,Benzin,150,null,36900,"\"Ab MFK\"",4,Schaltgetriebe,Black,Renault,null,""
659.0,SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2003,Benzin,500,beige,13900,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,14.4,l/100km
1056.0,280,Coupé,2753,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1981,Benzin,140,rot,50300,"\"Ab MFK\"",2,Schaltgetriebe,Silver,Datsun,null,""
1075.0,DIABLO,Coupé,5707,Porrentruy,575 g/km,Occasion,null,24.9 l/100km,2,Hinterradantrieb,1,1999,Benzin,530,bordeaux,44500,null,2,Schaltgetriebe manuell,Violet,Lamborghini,24.9,l/100km
135.0,LEGEND,Limousine,3474,Zuzwil,291 g/km,Occasion,G,12.3 l/100km,4,Vorderradantrieb,3,2001,Benzin,208,beige,111500,"\"Ab MFK\"",5,Automat,Blue,Honda,12.3,l/100km
274.0,CELICA,Coupé,2759,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1983,Benzin,170,grau,158000,"\"Ab MFK\"",5,Schaltgetriebe manuell,Gray,Toyota,null,""
634.0,CELICA,Coupé,2759,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1983,Benzin,170,schwarz,54100,"\"Ab MFK\"",5,Schaltgetriebe manuell,Black,Toyota,null,""
730.0,CORNICHE,Cabriolet,6749,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1990,Benzin,218,beige,47100,"\"Ab MFK\"",4,Automatik-Getriebe,Black,Rolls-Royce,null,""
903.0,CLIO,Kleinwagen,2946,Zuzwil,285 g/km,Occasion,G,11.9 l/100km,3,Hinterradantrieb,11,2004,Benzin,255,schwarz,61200,"\"Ab MFK\"",2,Schaltgetriebe manuell,Silver,Renault,11.9,l/100km
946.0,VIPER,Coupé,7990,Zuzwil,483 g/km,Occasion,null,18.8 l/100km,2,Hinterradantrieb,12,2000,Benzin,389,schwarz,66900,"\"Ab MFK\"",2,Schaltgetriebe manuell,Silver,Chrysler,18.8,l/100km
270.0,911,Cabriolet,3824,Zuzwil,280 g/km,Occasion,G,11.6 l/100km,2,Hinterradantrieb,3,2006,Benzin,355,schwarz,29500,"\"Ab MFK\"",2,Schaltgetriebe manuell,Gray,Porsche,11.6,l/100km
291.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,36700,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell,Gray,Audi,14.0,l/100km
426.0,Dino,Cabriolet,2400,Sursee,null,Occasion,null,null,2,Hinterradantrieb,3,1974,Benzin,0,schwarz,5000,null,2,Schaltgetriebe,Other,Ferrari,null,""
782.0,S 350,Limousine,3498,Zuzwil,247 g/km,Occasion,G,10.6 l/100km,4,Allrad,1,2010,Benzin,272,schwarz,110800,"\"Ab MFK\"",5,Automat sequentiell,Black,Mercedes-Benz,10.6,l/100km
813.0,SL 500,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2006,Benzin,306,grau,8000,"\"Ab MFK\"",2,Automat sequentiell,Black,Mercedes-Benz,12.1,l/100km
891.0,F360,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,5,2001,Benzin,400,schwarz,41000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Silver,Ferrari,19.3,l/100km
1036.0,DB9,Cabriolet,5935,Zuzwil,333 g/km,Occasion,G,14.3 l/100km,2,Hinterradantrieb,5,2013,Benzin,518,schwarz,17000,"\"Ab MFK\"",4,Automat sequentiell,Silver,Aston Martin,14.3,l/100km
1102.0,740,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,4,1998,Benzin,286,grau,85400,"\"Ab MFK\"",5,Automat,White,Bmw,13.8,l/100km
114.0,ML 500,SUV / Geländewagen,4966,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2002,Benzin,292,schwarz,20800,"\"Ab MFK\"",5,Automat,Blue,Mercedes-Benz,14.6,l/100km
219.0,TACUMA,Kompaktvan / Minivan,1998,Zuzwil,236 g/km,Occasion,G,9.0 l/100km,5,Vorderradantrieb,10,2003,Benzin,121,grau,103000,"\"Ab MFK\"",5,Schaltgetriebe manuell,Yellow,Daewoo,9.0,l/100km
461.0,911,Cabriolet,3800,Zuzwil,231 g/km,Occasion,G,9.9 l/100km,2,Allrad,4,2014,Benzin,560,braun,9900,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Red,Porsche,9.9,l/100km
52.0,CLS 500,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,12,2004,Benzin,306,schwarz,51000,"\"Ab MFK\"",4,Automat sequentiell,Blue,Mercedes-Benz,12.1,l/100km
605.0,SPIDER,Cabriolet,1961,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1988,Benzin,115,grau,69300,null,2,Schaltgetriebe manuell,Black,Alfa Romeo,null,""
1059.0,ML 350,SUV / Geländewagen,3724,Zuzwil,305 g/km,Occasion,G,12.7 l/100km,5,Allrad,10,2003,Benzin,235,schwarz,126300,"\"Ab MFK\"",5,Automat,Silver,Mercedes-Benz,12.7,l/100km
14.0,Cabriolet,Cabriolet,2771,Zuzwil,254 g/km,Occasion,null,11.4 l/100km,2,Vorderradantrieb,7,1996,Benzin,174,mehrfarbig,120200,"\"Ab MFK\"",4,Automat,Blue,Audi,11.4,l/100km
194.0,911,Coupé,3600,Zuzwil,null,Occasion,null,12.3 l/100km,2,Allrad,3,1996,Benzin,285,mehrfarbig,139900,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue,Porsche,12.3,l/100km
230.0,VIPER,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1993,Benzin,364,grau,28600,"\"Ab MFK\"",2,Schaltgetriebe manuell,Yellow,Chrysler,null,""
239.0,RX-7,Cabriolet,2616,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1989,Benzin,200,schwarz,67200,"\"Ab MFK\"",2,Schaltgetriebe manuell,Gray,Mazda,null,""
503.0,A8,Limousine,4172,Zuzwil,null,Occasion,null,13.2 l/100km,4,Allrad,9,1997,Benzin,300,null,33800,"\"Ab MFK\"",5,Automat sequentiell,Red,Audi,13.2,l/100km
729.0,Grand Cherokee,SUV / Geländewagen,3960,Zuzwil,null,Occasion,null,14.9 l/100km,5,Allrad,12,1996,Benzin,177,beige,126200,"\"Ab MFK\"",5,Automat,Black,Jeep,14.9,l/100km
817.0,911,Coupé,3600,Zuzwil,null,Occasion,null,null,2,null,5,2000,Benzin,370,null,7000,"\"Ab MFK\", \"Tuning\"",0,Schaltgetriebe,Black,Porsche,null,""
830.0,FORTWO,Cabriolet,698,Zuzwil,127 g/km,Occasion,F,5.3 l/100km,3,Hinterradantrieb,7,2003,Benzin,61,schwarz,165000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Black,Smart,5.3,l/100km
668.0,RS6,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,schwarz,91100,"\"Ab MFK\"",5,Automat sequentiell,Black,Audi,14.6,l/100km
638.0,SL 500,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1995,Benzin,320,schwarz,56500,"\"Ab MFK\"",0,Automat,Black,Mercedes-Benz,null,""
725.0,M6,Coupé,4395,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,2012,Benzin,560,schwarz,29600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe,Black,Bmw,null,""
768.0,5 SERIES,Limousine,4395,Zuzwil,221 g/km,Occasion,G,9.5 l/100km,4,Hinterradantrieb,5,2012,Benzin,540,schwarz,19100,"\"Ab MFK\"",5,Automat sequentiell,Black,Bmw-Alpina,9.5,l/100km
1005.0,280,Cabriolet,3499,Sursee,null,Occasion,null,null,2,null,2,1971,Benzin,200,beige,500,null,4,null,Silver,Mercedes-Benz,null,""
1064.0,911,Coupé,3387,Zuzwil,295 g/km,Occasion,G,12.0 l/100km,2,Allrad,11,2000,Benzin,300,schwarz,38200,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Porsche,12.0,l/100km
18.0,C 63 AMG,Coupé,6208,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,2012,Benzin,517,schwarz,12100,"\"Ab MFK\"",2,Automatik-Getriebe,Blue,Mercedes-Benz,null,""
757.0,SL 55 AMG,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,1,2003,Benzin,500,schwarz,32500,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,14.2,l/100km
779.0,COUPÉ GT,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,10,2002,Benzin,390,blau,23200,"\"Ab MFK\"",4,Automatik-Getriebe,Black,Maserati,17.5,l/100km
795.0,9-5,Kombi,2290,Zuzwil,214 g/km,Occasion,null,9.0 l/100km,5,Vorderradantrieb,7,2002,Benzin,250,schwarz,117100,"\"Ab MFK\"",5,Automatik-Getriebe,Black,Saab,9.0,l/100km
806.0,ACCORD,Coupé,2997,Zuzwil,253 g/km,Occasion,G,10.7 l/100km,2,Vorderradantrieb,7,1998,Benzin,200,anthrazit,186000,"\"Ab MFK\"",5,Automat,Black,Honda,10.7,l/100km
226.0,190,Limousine,2461,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1991,Benzin,235,schwarz,89700,"\"Ab MFK\"",4,Schaltgetriebe manuell,Yellow,Mercedes-Benz,null,""
24.0,"",Coupé,7993,Sursee,null,Occasion,null,null,2,Allrad,7,2008,Benzin,1001,anthrazit,20000,null,2,Automatik-Getriebe,Blue,Bugatti,null,""
709.0,CONTINENTAL,Coupé,5998,Zuzwil,396 g/km,Occasion,G,16.6 l/100km,2,Allrad,5,2005,Benzin,560,grau,142000,"\"Ab MFK\"",4,Automat sequentiell,Black,Bentley,16.6,l/100km
995.0,CLS 350,Limousine,3498,Zuzwil,222 g/km,Occasion,G,9.3 l/100km,4,Hinterradantrieb,1,2010,Benzin,292,schwarz,25300,"\"Ab MFK\"",4,Automat sequentiell,Silver,Mercedes-Benz,9.3,l/100km
1119.0,911,Coupé,3600,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,2,Allrad,2,2008,Benzin,480,schwarz,73500,"\"Ab MFK\"",4,Automat,White,Porsche,13.6,l/100km
21.0,RS6,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2003,Benzin,450,schwarz,27900,"\"Ab MFK\"",5,Automat sequentiell,Blue,Audi,14.6,l/100km
243.0,EB,Coupé,3500,Zuzwil,null,Occasion,null,null,2,Allrad,8,1998,Benzin,611,null,4000,null,2,Schaltgetriebe,Gray,Bugatti,null,""
406.0,PHAETON,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,anthrazit,43900,"\"Ab MFK\"",4,Automat sequentiell,Other,Vw,15.6,l/100km
791.0,SL 500,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,8,1997,Benzin,320,grau,39800,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,14.3,l/100km
820.0,911,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,2,1995,Benzin,272,blau,134100,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black,Porsche,null,""
176.0,F360,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,3,2005,Benzin,400,braun,8000,"\"Ab MFK\"",2,Automatik-Getriebe,Blue,Ferrari,19.3,l/100km
620.0,VECTRA,Limousine,2792,Zuzwil,247 g/km,Occasion,null,10.3 l/100km,4,Vorderradantrieb,5,2006,Benzin,230,schwarz,90600,"\"Ab MFK\"",5,Automatik-Getriebe,Black,Opel,10.3,l/100km
639.0,SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2003,Benzin,500,null,70000,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,14.4,l/100km
932.0,STILO,Limousine,1747,Zuzwil,190 g/km,Occasion,G,8.0 l/100km,3,Vorderradantrieb,8,2006,Benzin,133,anthrazit,28800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver,Fiat,8.0,l/100km
385.0,S 600,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1996,Benzin,394,schwarz,88500,"\"Ab MFK\"",4,Automat,Other,Mercedes-Benz,null,""
415.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,12,2008,Benzin,580,mehrfarbig,45300,"\"Ab MFK\"",5,Automat,Other,Audi,14.0,l/100km
501.0,911,Coupé,3800,Zuzwil,227 g/km,Neu,G,9.7 l/100km,2,Allrad,1,2015,Benzin,560,schwarz,100,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Red,Porsche,9.7,l/100km
582.0,ML 500,SUV / Geländewagen,4966,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2002,Benzin,292,grau,118000,"\"Ab MFK\"",5,Automat,Black,Mercedes-Benz,14.6,l/100km
662.0,911,Coupé,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1984,Benzin,231,braun,108500,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black,Porsche,null,""
831.0,S6,Kombi,4172,Zuzwil,350 g/km,Occasion,null,14.6 l/100km,5,Allrad,10,2000,Benzin,340,schwarz,211000,"\"Ab MFK\"",5,Automat,Black,Audi,14.6,l/100km
836.0,DELTA,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,1,1994,Benzin,212,beige,130300,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver,Lancia,null,""
1047.0,911,Coupé,3824,Zuzwil,277 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,2005,Benzin,355,schwarz,39400,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Porsche,11.5,l/100km
437.0,GTV,Coupé,2491,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1984,Benzin,160,anthrazit,584,null,4,Schaltgetriebe,Other,Alfa Romeo,null,""
758.0,Alpine A110,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,93,schwarz,90000,"\"Ab MFK\"",2,Schaltgetriebe,Black,Renault,null,""
840.0,ALPINE,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1984,Benzin,150,schwarz,78000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Renault,null,""
857.0,MUSTANG,Cabriolet,7200,Sursee,null,Occasion,null,null,3,Hinterradantrieb,3,1968,Benzin,360,schwarz,1000,null,4,Automat,Silver,Ford (usa),null,""
924.0,SL 500,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,306,anthrazit,24400,"\"Ab MFK\"",2,Automat,Silver,Mercedes-Benz,12.7,l/100km
349.0,323,Limousine,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1982,Benzin,143,mehrfarbig,238500,"\"Ab MFK\"",5,Schaltgetriebe,Gray,Bmw,null,""
606.0,V8 Vantage,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,1,2006,Benzin,385,braun,92500,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Aston Martin,15.0,l/100km
